Id,tipo_moradia,localizacao,andares,nota_casa,ano_contrucao,preco,banheiros_tirar,vagas_garagem,cozinhas,banheiros,tamanho(em pés quadrados),tamanho lote
2446,Densidade Residencial Média,Old Town,2,8,1900,193514.330894137,4,2.0,1,3.0,1798,9639
2447,Densidade Residencial Média,Old Town,2,9,1910,181612.141603756,3,2.0,1,3.0,1772,10337
2448,Densidade Residencial Média,Old Town,2,6,1927,191745.386377068,4,1.0,1,3.0,1642,9863
2449,Densidade Residencial Média,Old Town,2,7,1910,171369.325038261,3,2.0,1,1.0,1232,4571
2450,Densidade Residencial Média,Old Town,2,8,1910,184425.470567051,3,2.0,1,2.0,1650,8398
2451,Densidade Residencial Média,Old Town,2,7,1930,170563.252355189,3,1.0,1,2.0,1358,3600
2452,Densidade Residencial Média,Old Town,2,8,1879,184522.369240168,3,2.0,1,2.0,2454,13500
2453,Densidade Residencial Média,Old Town,1,6,1956,164968.947931153,2,1.0,1,1.0,968,8626
2454,Densidade Residencial Média,Old Town,2,7,1949,157939.621592364,1,1.0,1,2.0,1382,11800
2455,Densidade Residencial Baixa,Brookside,1,7,1925,151520.381580069,1,1.0,1,2.0,1060,6854
2456,Densidade Residencial Média,Brookside,2,6,1950,176129.508722531,3,1.0,1,2.0,1435,8674
2457,Densidade Residencial Média,Brookside,2,7,1939,171112.978971478,3,1.0,1,2.0,1274,6125
2458,Densidade Residencial Média,Brookside,2,6,1939,169762.081624282,3,1.0,1,2.0,1232,6000
2459,Densidade Residencial Média,Brookside,2,7,1939,162246.828936295,2,1.0,1,1.0,884,6120
2460,Densidade Residencial Média,Brookside,2,5,1938,171339.303381589,3,2.0,1,3.0,1409,6240
2461,Densidade Residencial Média,Brookside,2,8,1939,189034.753653813,4,1.0,1,2.0,1322,6240
2462,Densidade Residencial Média,Brookside,2,7,1930,175758.873595981,3,1.0,1,1.0,1426,6240
2463,Densidade Residencial Média,Brookside,2,6,1926,163351.721489893,2,2.0,1,2.0,1281,6120
2464,Densidade Residencial Média,Old Town,2,8,1918,189806.546645026,4,1.0,1,3.0,2264,7755
2465,Densidade Residencial Baixa,Brookside,2,7,1920,175370.990918319,3,2.0,1,1.0,1376,8850
2466,Densidade Residencial Baixa,Brookside,2,5,1926,196895.599900301,4,2.0,1,1.0,1316,8550
2467,Densidade Residencial Média,Old Town,2,6,1929,176905.917994834,3,2.0,1,3.0,1344,5700
2468,Densidade Residencial Média,Old Town,2,4,1901,176866.557227858,3,1.0,1,2.0,1173,5680
2469,Densidade Residencial Média,Old Town,2,3,1901,163590.677170026,2,1.0,1,1.0,1214,5680
2470,Densidade Residencial Média,Iowa DOT and Rail Road,2,6,1963,212693.502958393,5,2.0,1,3.0,2294,13200
2471,Densidade Residencial Média,Iowa DOT and Rail Road,2,9,1950,192686.931747717,4,1.0,1,2.0,1952,9780
2472,Densidade Residencial Média,Iowa DOT and Rail Road,2,5,1915,181578.684951827,3,2.0,1,2.0,2180,10320
2473,Densidade Residencial Média,Iowa DOT and Rail Road,2,6,1958,166475.457581812,3,2.0,1,3.0,1315,4330
2474,Densidade Residencial Média,Iowa DOT and Rail Road,2,1,1910,185998.255166219,3,1.0,1,2.0,1484,10320
2475,Densidade Residencial Baixa,Sawyer,2,8,1937,185527.714877908,3,2.0,1,3.0,2267,12888
2476,Densidade Residencial Baixa,South & West of Iowa State University,2,6,1942,159027.118197683,2,1.0,1,2.0,1282,4484
2477,Densidade Residencial Baixa,Sawyer,2,5,1963,181169.654933769,3,1.0,1,2.0,999,11235
2478,Densidade Residencial Baixa,Sawyer,2,5,1964,176732.915304722,2,2.0,1,2.0,1452,11235
2479,Densidade Residencial Baixa,Sawyer,1,3,1964,191619.294648838,3,2.0,1,2.0,1005,14299
2480,Densidade Residencial Baixa,Sawyer,2,8,1964,189114.303789324,3,2.0,1,3.0,1020,14149
2481,Densidade Residencial Baixa,Sawyer,1,4,1966,180934.635330334,3,1.0,1,2.0,1040,11677
2482,Densidade Residencial Baixa,Sawyer,1,6,1971,164573.372223048,2,2.0,1,2.0,868,8425
2483,Densidade Residencial Baixa,Sawyer,1,5,1968,173902.011270196,3,1.0,1,1.0,897,8665
2484,Densidade Residencial Baixa,Sawyer,1,5,1967,165625.127741229,2,2.0,1,2.0,943,8398
2485,Densidade Residencial Baixa,Sawyer,1,7,1966,179555.219570787,3,1.0,1,2.0,912,8169
2486,Densidade Residencial Baixa,Sawyer,1,5,1956,196899.720661579,3,1.0,1,2.0,1375,14175
2487,Densidade Residencial Baixa,Sawyer,2,4,1920,207566.12470446,4,2.0,1,3.0,2654,16779
2488,Densidade Residencial Baixa,Sawyer,2,8,1940,163899.981149274,2,1.0,1,2.0,1302,6960
2489,Densidade Residencial Baixa,Sawyer,1,5,1954,189179.428177786,3,2.0,1,1.0,1299,11375
2490,Densidade Residencial Baixa,Sawyer,1,6,1958,193892.880023125,3,1.0,1,2.0,1176,13770
2491,Densidade Residencial Baixa,Sawyer,1,7,1945,178980.874331431,3,2.0,1,1.0,998,9000
2492,Densidade Residencial Baixa,Clear Creek,1,5,1984,179749.876244365,3,2.0,1,2.0,1522,11075
2493,Densidade Residencial Baixa,Edwards,1,7,1948,197999.674975598,3,2.0,1,2.0,1325,17541
2494,Densidade Residencial Baixa,Edwards,1,5,1953,203717.470295797,3,2.0,1,2.0,1630,22692
2495,Densidade Residencial Baixa,Edwards,1,5,1946,185249.261156892,2,1.0,1,1.0,1242,17808
2496,Densidade Residencial Baixa,Clear Creek,1,7,1954,201691.208274848,4,2.0,1,3.0,2422,12671
2497,Densidade Residencial Baixa,Edwards,2,6,1954,181956.548314794,3,1.0,1,2.0,1626,10512
2498,Densidade Residencial Baixa,South & West of Iowa State University,1,5,1958,171895.936275806,3,1.0,1,2.0,864,5400
2499,Densidade Residencial Baixa,Edwards,1,5,1958,187245.168439419,3,1.0,1,1.0,943,11515
2500,Densidade Residencial Baixa,Edwards,1,6,1984,157816.77461318,2,1.0,1,2.0,1038,3869
2501,Densidade Residencial Baixa,Edwards,1,6,1951,191702.912573325,4,1.0,1,2.0,1342,9280
2502,Densidade Residencial Baixa,Edwards,2,6,1951,198599.420028908,4,1.0,1,2.0,1480,11100
2503,Densidade Residencial Baixa,Edwards,2,5,1920,187193.313676329,4,1.0,1,2.0,1362,7550
2504,Densidade Residencial Baixa,Sawyer West,2,5,1984,220514.993999535,4,2.0,1,2.0,1822,23920
2505,Densidade Residencial Baixa,Sawyer West,2,5,1994,181814.527595192,3,2.0,1,4.0,1958,9317
2506,Densidade Residencial Baixa,College Creek,1,5,2007,183750.755371907,3,3.0,1,2.0,1651,9178
2507,Densidade Residencial Baixa,College Creek,1,5,2006,183000.431679579,3,3.0,1,3.0,2140,10481
2508,Densidade Residencial Baixa,College Creek,1,5,2007,185830.971906573,3,3.0,1,2.0,1651,10235
2509,Densidade Residencial Baixa,College Creek,1,5,2005,185497.872344187,3,3.0,1,2.0,1546,11750
2510,Densidade Residencial Baixa,College Creek,1,5,2006,179613.437681321,3,2.0,1,2.0,1500,8760
2511,Densidade Residencial Baixa,College Creek,1,5,2005,164454.967963631,2,2.0,1,2.0,1270,7242
2512,Densidade Residencial Baixa,College Creek,2,5,2005,185127.237217638,3,2.0,1,3.0,1795,9316
2513,Densidade Residencial Baixa,Sawyer West,2,5,1988,178750.613844623,3,2.0,1,4.0,1873,8883
2514,Densidade Residencial Baixa,Clear Creek,1,6,1976,160927.61044889,0,2.0,1,3.0,1743,20064
2515,Densidade Residencial Baixa,College Creek,1,5,1994,192562.808057836,3,2.0,1,2.0,1022,14217
2516,Densidade Residencial Baixa,College Creek,2,6,1997,180990.24148554,3,2.0,1,4.0,1308,10021
2517,Densidade Residencial Baixa,College Creek,1,7,1994,180064.941503122,3,1.0,1,2.0,990,8428
2518,Densidade Residencial Baixa,College Creek,1,5,1996,196070.997393789,3,1.0,1,3.0,1097,16561
2519,Densidade Residencial Baixa,College Creek,2,5,1999,180352.919019023,3,2.0,1,3.0,1873,10820
2520,Densidade Residencial Baixa,College Creek,2,5,1998,183367.953769362,3,2.0,1,4.0,1753,12352
2521,Densidade Residencial Baixa,College Creek,2,5,2001,176734.841494027,3,2.0,1,3.0,1690,9543
2522,Densidade Residencial Baixa,College Creek,2,5,2000,180848.220765939,3,2.0,1,4.0,1842,8826
2523,Densidade Residencial Baixa,College Creek,1,5,1974,187806.059368823,3,2.0,1,1.0,894,11800
2524,Densidade Residencial Baixa,College Creek,2,5,1976,180521.52640004,3,2.0,1,2.0,1025,8660
2525,Densidade Residencial Baixa,College Creek,2,7,1977,181502.754496154,3,2.0,1,2.0,1009,9720
2526,Densidade Residencial Baixa,College Creek,1,5,1977,174525.87942676,3,2.0,1,2.0,1040,8982
2527,Densidade Residencial Baixa,College Creek,1,4,1977,188927.984063168,3,1.0,1,2.0,907,16300
2528,Densidade Residencial Baixa,College Creek,1,6,1975,184728.870431253,3,2.0,1,1.0,879,9675
2529,Densidade Residencial Baixa,College Creek,1,5,1972,179857.975518011,3,2.0,1,2.0,864,7200
2530,Densidade Residencial Baixa,College Creek,1,8,1972,180962.868071609,3,2.0,1,1.0,875,7200
2531,Densidade Residencial Baixa,College Creek,1,5,2000,179194.066390078,3,2.0,1,3.0,1673,11354
2532,Densidade Residencial Baixa,College Creek,2,5,2003,179591.789259484,3,2.0,1,4.0,1932,8749
2533,Densidade Residencial Baixa,College Creek,2,5,2002,180638.463702549,3,2.0,1,3.0,1729,8158
2534,Densidade Residencial Baixa,College Creek,1,5,1994,185846.215131922,3,2.0,1,2.0,1592,11927
2535,Densidade Residencial Baixa,College Creek,2,5,2001,195174.031139141,4,2.0,1,4.0,2439,12728
2536,Densidade Residencial Baixa,College Creek,2,5,1996,192474.56829063,3,2.0,1,4.0,1992,15295
2537,Densidade Residencial Baixa,College Creek,1,5,1999,164200.595496827,1,2.0,1,3.0,1341,17227
2538,Densidade Residencial Baixa,College Creek,2,5,2007,178403.094096818,3,2.0,1,3.0,1476,8145
2539,Densidade Residencial Baixa,College Creek,1,5,2005,170774.84018302,2,2.0,1,3.0,1190,8769
2540,Densidade Residencial Baixa,College Creek,1,5,2006,179879.945898337,3,2.0,1,2.0,1330,8334
2541,Densidade Residencial Baixa,College Creek,2,5,2006,177668.192752792,3,2.0,1,3.0,1491,8333
2542,Densidade Residencial Baixa,College Creek,2,5,2005,180174.328610725,3,2.0,1,3.0,1536,9045
2543,Densidade Residencial Baixa,Edwards,2,5,1967,170643.303572141,2,1.0,1,2.0,936,9825
2544,Densidade Residencial Baixa,Edwards,1,6,1963,165448.004289838,2,2.0,1,1.0,1088,8308
2545,Densidade Residencial Baixa,Edwards,2,6,1925,195531.754886222,3,2.0,1,2.0,1351,16287
2546,Densidade Residencial Baixa,Edwards,1,6,1960,165314.177682121,2,2.0,1,1.0,1179,8240
2547,Densidade Residencial Baixa,Edwards,2,6,1976,172532.757660882,3,2.0,1,2.0,1044,6285
2548,Densidade Residencial Baixa,Edwards,2,6,1979,203310.218069877,5,2.0,2,3.0,2233,9555
2549,Densidade Residencial Baixa,Edwards,2,5,2005,175090.062515883,3,2.0,1,4.0,1408,7023
2550,Densidade Residencial Baixa,Edwards,1,5,2008,230841.338626282,2,3.0,1,5.0,5095,39290
2551,Densidade Residencial Média,Edwards,2,5,2005,155225.19006632,2,2.0,1,2.0,1072,3675
2552,Densidade Residencial Baixa,Edwards,1,7,1959,168322.342441945,2,1.0,1,2.0,960,6400
2553,Densidade Residencial Baixa,Edwards,1,3,1955,165956.259265265,2,0.0,2,2.0,1152,6882
2554,Densidade Residencial Baixa,Edwards,1,6,1946,193956.817564124,4,0.0,2,2.0,1195,8741
2555,Densidade Residencial Baixa,Edwards,2,8,1920,171070.367893827,2,1.0,1,2.0,865,10042
2556,Densidade Residencial Baixa,Edwards,1,5,1955,166285.243628001,2,1.0,1,1.0,768,8172
2557,Densidade Residencial Baixa,Edwards,1,5,1955,182875.801346628,3,2.0,1,2.0,864,8172
2558,Densidade Residencial Baixa,South & West of Iowa State University,2,6,1923,218108.536769738,6,0.0,2,4.0,2592,10890
2559,Densidade Residencial Baixa,Crawford,1,5,1926,174378.777632042,3,1.0,1,1.0,1422,7223
2560,Densidade Residencial Baixa,Crawford,2,7,1921,164731.316372391,2,1.0,1,2.0,1298,6821
2561,Densidade Residencial Baixa,Crawford,2,8,1930,156969.695083273,2,1.0,1,2.0,1098,4000
2562,Densidade Residencial Baixa,Crawford,2,7,1921,173388.854342604,3,1.0,1,1.0,1436,6720
2563,Densidade Residencial Baixa,Crawford,2,8,1926,177559.628685119,3,1.0,1,1.0,1461,7155
2564,Densidade Residencial Baixa,Crawford,2,7,1927,194297.789279905,4,2.0,1,3.0,1718,7230
2565,Densidade Residencial Baixa,Crawford,1,5,1951,174894.588364005,2,2.0,1,2.0,1226,13108
2566,Densidade Residencial Baixa,Crawford,2,6,1930,196544.144075798,4,1.0,1,2.0,1755,7810
2567,Densidade Residencial Baixa,Crawford,2,5,1941,179036.158528149,3,2.0,1,2.0,1355,6221
2568,Densidade Residencial Baixa,Crawford,1,4,1960,211423.986511149,3,2.0,1,2.0,1560,25485
2569,Densidade Residencial Baixa,Crawford,1,6,1968,208156.398935188,3,2.0,1,3.0,1488,21579
2570,Densidade Residencial Média,Bluestem,2,6,1980,159233.941347257,2,2.0,1,1.0,1045,1782
2571,Densidade Residencial Baixa,Crawford,1,5,1995,210820.115134931,4,2.0,1,2.0,1680,17871
2572,Densidade Residencial Média,Bluestem,1,5,1988,140196.10979821,1,2.0,1,2.0,1020,3907
2573,Densidade Residencial Baixa,Crawford,1,5,1971,198678.469082978,3,2.0,1,2.0,1696,20693
2574,Densidade Residencial Baixa,Crawford,1,5,1986,186818.610760803,2,2.0,1,3.0,2726,18044
2575,Densidade Residencial Média,Iowa DOT and Rail Road,2,7,1940,175044.797633861,3,2.0,1,1.0,1215,7000
2576,Densidade Residencial Média,Iowa DOT and Rail Road,2,7,1925,180031.162892704,3,0.0,1,2.0,1601,7288
2577,Densidade Residencial Média,Iowa DOT and Rail Road,2,6,1923,176889.171525162,3,,1,2.0,1828,9060
2578,Densidade Residencial Média,Iowa DOT and Rail Road,1,7,1922,159638.856165666,2,1.0,1,1.0,816,3672
2579,Densidade Residencial Média,Iowa DOT and Rail Road,2,4,1939,154287.264375509,1,1.0,1,1.0,845,11067
2580,C (all),Iowa DOT and Rail Road,2,6,1895,191885.618181273,4,0.0,2,2.0,1991,8250
2581,C (all),Iowa DOT and Rail Road,1,6,1957,177503.378612934,3,2.0,1,2.0,1073,6565
2582,C (all),Iowa DOT and Rail Road,1,9,1930,166548.31684976,2,1.0,1,1.0,1001,6060
2583,Densidade Residencial Média,Crawford,1,5,2006,164475.14942856,2,2.0,1,4.0,1625,5568
2584,Densidade Residencial Baixa,Mitchell,2,6,1979,167484.744857879,2,2.0,1,3.0,1299,12150
2585,Densidade Residencial Baixa,Mitchell,1,5,2002,188683.160555403,3,3.0,1,2.0,1392,10000
2586,Densidade Residencial Baixa,Mitchell,1,5,2002,162243.399502668,1,2.0,1,3.0,1409,12864
2587,Densidade Residencial Baixa,Mitchell,1,5,1991,180807.213919103,3,2.0,1,3.0,1478,9928
2588,Densidade Residencial Baixa,Mitchell,2,6,1975,176279.079637039,3,1.0,0,2.0,918,8750
2589,Densidade Residencial Baixa,Mitchell,2,6,1974,163438.959094218,2,2.0,1,2.0,1026,8410
2590,Densidade Residencial Baixa,Timberland,1,6,1987,161495.5393685,2,2.0,1,3.0,1501,4054
2591,Densidade Residencial Baixa,Timberland,1,8,1958,216032.303722443,4,2.0,1,3.0,2279,19958
2592,Densidade Residencial Baixa,Timberland,1,5,2006,176632.181541401,3,2.0,1,2.0,1689,8368
2593,Densidade Residencial Baixa,Timberland,1,5,2006,168743.001567144,2,2.0,1,2.0,1564,8298
2594,Densidade Residencial Baixa,Timberland,1,7,1985,183810.11848086,3,2.0,1,3.0,1240,10331
2595,Densidade Residencial Baixa,Timberland,1,5,2001,156794.36054728,2,2.0,1,2.0,1312,6718
2596,Densidade Residencial Baixa,Timberland,1,5,2002,169136.43011395,2,3.0,1,3.0,1922,11305
2597,Densidade Residencial Baixa,Timberland,1,5,1996,183203.318752456,3,2.0,1,2.0,1491,7777
2598,Densidade Residencial Baixa,Timberland,2,5,2003,213252.926930889,5,2.0,1,5.0,2486,11800
2599,Densidade Residencial Baixa,Timberland,1,5,2006,190550.327866959,3,3.0,1,2.0,1824,12633
2600,Densidade Residencial Baixa,Mitchell,1,5,1953,234707.209860273,2,4.0,1,1.0,2034,43500
2601,Densidade Residencial Média,Mitchell,2,5,1996,135751.318892816,0,2.0,1,3.0,936,6710
2602,Densidade Residencial Média,Meadow Village,2,4,1972,164228.45886894,3,1.0,1,2.0,1092,1504
2603,Densidade Residencial Média,Meadow Village,2,5,1970,153219.437030419,2,1.0,1,2.0,992,1533
2604,Densidade Residencial Média,Meadow Village,2,6,1970,164210.746523801,3,0.0,1,2.0,1092,1495
2605,Densidade Residencial Média,Meadow Village,2,3,1976,163883.229117973,3,1.0,1,2.0,1092,1890
2606,Densidade Residencial Baixa,Mitchell,2,5,1977,154892.776269956,1,2.0,1,2.0,1008,9129
2607,Densidade Residencial Baixa,Mitchell,2,6,1977,197092.08733832,3,2.0,1,4.0,1356,15957
2608,Densidade Residencial Baixa,Mitchell,1,6,1977,228148.376399122,3,2.0,1,3.0,1676,33983
2609,Densidade Residencial Baixa,Mitchell,2,7,1977,178680.587503997,3,2.0,1,3.0,1432,8286
2610,Densidade Residencial Baixa,Mitchell,2,7,1971,165643.341167808,2,0.0,1,2.0,796,6723
2611,Densidade Residencial Baixa,Mitchell,1,3,1961,222406.642660249,3,1.0,1,1.0,1608,27697
2612,Densidade Residencial Baixa,Mitchell,1,6,1976,184021.843582599,3,2.0,1,3.0,1178,11000
2613,Densidade Residencial Baixa,Mitchell,1,7,1983,170871.094939159,2,1.0,1,2.0,816,11625
2614,Densidade Residencial Baixa,Mitchell,1,6,1984,189562.873697309,3,1.0,1,2.0,887,10447
2615,Densidade Residencial Baixa,NAmes,1,5,1954,170591.884966356,2,2.0,1,3.0,1293,11027
2616,Densidade Residencial Baixa,NAmes,1,6,1956,172934.351682851,2,1.0,1,2.0,1024,10533
2617,Densidade Residencial Baixa,NAmes,1,5,1957,186425.069879189,3,3.0,1,2.0,1797,11765
2618,Densidade Residencial Baixa,NAmes,1,6,1957,218648.131133006,1,2.0,1,3.0,1390,39384
2619,Densidade Residencial Baixa,NAmes,1,6,1969,183035.606761141,3,2.0,1,2.0,1851,11727
2620,Densidade Residencial Baixa,Gilbert,2,5,1997,178378.906069427,3,2.0,1,4.0,1525,8238
2621,Densidade Residencial Baixa,Gilbert,2,5,1995,184516.716597846,3,2.0,1,3.0,1671,13041
2622,Densidade Residencial Baixa,Gilbert,2,5,1996,181419.5253183,3,2.0,1,3.0,1776,9783
2623,Densidade Residencial Baixa,Gilbert,2,5,2005,196858.923438425,4,2.0,1,3.0,2064,13128
2624,Densidade Residencial Baixa,Gilbert,2,5,2005,189228.701486278,3,3.0,1,4.0,2212,13751
2625,Densidade Residencial Baixa,Stone Brook,2,5,1994,208973.380761028,4,2.0,1,3.0,2687,13108
2626,Densidade Residencial Baixa,Gilbert,1,6,1993,180269.86896412,3,2.0,1,3.0,1169,8076
2627,Densidade Residencial Baixa,Stone Brook,1,5,1987,159488.713683953,2,2.0,1,2.0,1204,3701
2628,Densidade Residencial Baixa,Stone Brook,2,5,2005,191490.299507521,3,3.0,1,5.0,2798,16023
2629,Densidade Residencial Baixa,Stone Brook,2,5,2006,228684.245137946,5,3.0,1,4.0,3390,18062
2630,Densidade Residencial Baixa,Stone Brook,2,5,2006,201842.998700429,4,3.0,1,3.0,2473,12292
2631,Densidade Residencial Baixa,Stone Brook,2,5,2006,209242.82289186,4,3.0,1,4.0,2698,16052
2632,Densidade Residencial Baixa,Stone Brook,2,5,2005,202357.62258493,4,3.0,1,4.0,2795,15922
2633,Densidade Residencial Baixa,Stone Brook,1,5,2005,168238.61218265,2,2.0,1,3.0,1714,8147
2634,Densidade Residencial Baixa,Stone Brook,1,5,2005,202524.12465369,3,3.0,1,4.0,2000,18261
2635,Densidade Residencial Baixa,Northwest Ames,2,6,1980,170588.771929588,2,2.0,1,2.0,1102,10464
2636,Densidade Residencial Baixa,Northwest Ames,2,5,1978,198375.31512987,4,2.0,1,3.0,1857,10530
2637,Densidade Residencial Baixa,Northwest Ames,2,5,1976,170636.827889889,2,2.0,1,2.0,1083,9927
2638,Área Residencial de Vilas Flutuantes,Somerset,2,5,2005,181991.079479377,3,2.0,1,4.0,2318,9512
2639,Densidade Residencial Baixa,Northwest Ames,2,6,1975,183994.54251844,3,2.0,1,3.0,1875,10530
2640,Densidade Residencial Baixa,Northwest Ames,1,6,1974,182951.482193584,3,2.0,1,2.0,1103,10000
2641,Densidade Residencial Baixa,NAmes,1,4,1971,174126.297156192,3,2.0,1,2.0,874,7200
2642,Densidade Residencial Alta,NAmes,1,5,2002,170575.496742588,2,2.0,1,3.0,1419,8773
2643,Densidade Residencial Média,Briardale,2,5,1973,175332.239869971,3,2.0,1,2.0,1092,2760
2644,Densidade Residencial Média,Briardale,2,6,1973,167522.061539111,3,2.0,1,2.0,1365,2160
2645,Densidade Residencial Média,Briardale,2,7,1972,168095.583738538,3,1.0,1,2.0,1030,1890
2646,Densidade Residencial Média,Briardale,2,5,1972,154406.415627461,2,1.0,1,2.0,948,1680
2647,Densidade Residencial Média,Briardale,2,5,1972,170996.973346087,3,1.0,1,2.0,1092,1680
2648,Densidade Residencial Baixa,Northpark Villa,1,5,1975,159056.890245639,2,2.0,1,3.0,1069,4043
2649,Densidade Residencial Baixa,NAmes,1,7,1967,181373.6165193,3,1.0,1,2.0,1387,7514
2650,Densidade Residencial Baixa,Northpark Villa,1,7,1976,152272.560975937,2,1.0,1,3.0,1055,2280
2651,Densidade Residencial Baixa,Northpark Villa,2,5,1976,168664.346821336,3,2.0,1,3.0,1456,2179
2652,Densidade Residencial Baixa,Northridge Heights,2,5,2006,211007.008292301,4,3.0,1,4.0,2589,16387
2653,Densidade Residencial Baixa,Northridge Heights,1,5,2004,182909.515032911,2,3.0,1,2.0,1618,16163
2654,Densidade Residencial Baixa,Northridge Heights,1,5,2006,203926.829353303,4,3.0,1,2.0,1740,12228
2655,Densidade Residencial Baixa,Northridge Heights,1,5,2005,179082.825442944,2,3.0,1,3.0,1868,14780
2656,Densidade Residencial Baixa,Northridge Heights,2,5,2005,206260.099795032,4,3.0,1,3.0,2206,13975
2657,Densidade Residencial Baixa,Northridge Heights,2,5,2005,181732.443415757,3,2.0,1,4.0,2091,9942
2658,Densidade Residencial Baixa,Northridge Heights,2,5,2005,189698.740693148,3,2.0,1,3.0,2253,12867
2659,Densidade Residencial Baixa,Northridge Heights,2,5,2006,203074.34678979,4,3.0,1,3.0,2389,10672
2660,Densidade Residencial Baixa,Northridge Heights,2,5,2005,201670.634365666,4,3.0,1,4.0,2358,11643
2661,Densidade Residencial Baixa,Northridge Heights,1,5,2005,173756.812589691,2,3.0,1,3.0,1792,13758
2662,Densidade Residencial Baixa,Northridge Heights,1,5,2004,181387.076390881,2,3.0,1,3.0,1780,14828
2663,Densidade Residencial Baixa,Northridge Heights,2,5,2004,184859.155270535,3,3.0,1,4.0,1914,13215
2664,Densidade Residencial Baixa,Northridge Heights,1,5,2005,158313.615666777,2,2.0,1,3.0,1565,5911
2665,Densidade Residencial Baixa,Northridge Heights,1,5,2006,151951.955409666,1,3.0,1,3.0,1686,7740
2666,Densidade Residencial Baixa,Northridge Heights,1,5,2006,162537.52704471,2,2.0,1,3.0,1666,6373
2667,Densidade Residencial Baixa,Gilbert,2,5,2005,178998.337067854,3,2.0,1,3.0,1456,10237
2668,Densidade Residencial Baixa,Gilbert,2,5,2006,186732.584943041,3,2.0,1,3.0,1492,10237
